NR_038866	1	0	0	1	3	0	1	0	1	0	0	1	0	1	1
NR_038867	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
NM_002908	91	61	68	61	96	0	121	5	81	0	0	133	4	108	94
NR_038868	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
NM_001258030	2818	2381	1587	1300	2849	616	12729	463	9552	575	258	5743	250	4046	3550
NM_002909	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1
NM_001258031	161	181	121	91	238	4	397	12	323	22	15	247	15	199	192
NR_028356	145	145	94	97	188	2	206	6	249	7	5	260	2	182	188
NR_038869	3	0	1	0	0	0	4	0	3	0	1	3	0	4	3
NR_045597	86	106	100	62	122	9	163	3	83	4	3	89	0	56	64
NR_046012	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
NM_001258032	157	170	119	90	233	4	385	12	313	16	11	242	12	191	191
NR_028357	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0
NM_001258033	398	353	267	200	462	14	467	8	436	11	13	507	6	258	254
NM_001286201	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
NR_028358	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0
NM_001195328	220	239	208	225	336	2	368	4	352	12	10	320	3	261	281
NM_001258034	391	347	265	199	458	14	464	8	432	11	11	479	6	250	251
NM_001258035	388	345	258	189	433	12	456	4	427	11	12	494	4	255	253
NM_001258036	370	345	265	197	459	13	447	8	429	11	13	478	6	256	239
NM_001286205	83	83	66	45	128	1	279	4	241	2	5	237	1	152	146
NR_024620	0	1	4	2	8	0	8	0	3	0	0	6	0	1	1
NM_001253881	147	126	102	77	176	3	224	0	216	0	12	204	1	136	205
NM_001135254	6	2	2	1	3	0	6	0	4	0	0	1	1	8	6
NM_001163423	73	83	12	10	21	0	90	3	81	3	4	102	8	97	47
NR_024621	0	1	0	1	1	0	3	0	0	0	0	1	0	1	1
NM_001258038	5	2	7	4	4	0	13	0	4	0	0	3	0	1	2
NR_046018	8	3	1	4	1	0	3	0	2	1	0	7	0	2	2
NM_001253882	29	15	26	12	40	0	27	0	42	0	1	34	0	19	9
NM_001286206	37	39	33	34	47	0	74	2	72	2	3	109	4	72	77
NM_001135255	1087	967	681	661	1210	28	1695	35	1554	85	76	1669	28	1281	1316
NR_024622	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0
NM_001258039	6	2	7	4	4	0	15	0	1	0	0	2	0	4	3
NM_001163424	233	225	166	147	293	0	332	0	360	3	15	356	2	208	207
NM_001135256	1085	965	681	659	1213	28	1690	35	1552	85	76	1668	28	1280	1312
NM_001145769	648	545	335	270	613	16	889	25	775	44	32	826	14	613	585
NR_024623	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0
NM_001286208	83	83	60	39	115	1	275	4	232	2	5	233	1	150	145
NM_001253884	24	34	28	26	37	2	91	0	93	0	2	83	2	75	59
NM_001286209	83	82	66	45	128	1	279	4	240	2	5	235	1	152	143
NM_001243372	626	636	356	318	609	38	1434	27	1114	56	55	1419	45	1170	1125
NR_024625	639	643	359	351	587	13	795	10	773	32	36	904	20	688	735
NM_001243374	549	553	304	272	501	35	1205	26	939	55	47	1238	45	1026	1026
NR_003186	0	1	3	4	6	0	1	0	0	3	0	11	0	0	2
NR_024627	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
NR_003187	1	0	1	0	0	0	1	0	0	1	0	17	0	2	1
NM_024060	1710	1270	1069	740	1860	19	2289	27	2143	38	66	2195	8	1466	1340
NR_024628	57	56	34	29	52	0	136	0	107	0	5	114	3	99	81
NR_003189	534	491	339	289	600	11	365	4	344	22	12	337	8	220	204
NR_024629	57	55	34	29	52	0	136	0	107	0	5	114	3	99	80
NM_024061	190	128	88	60	154	2	244	17	207	7	4	274	19	220	206
NM_001077238	326	306	192	127	395	11	579	18	464	10	24	438	9	259	271
NM_024063	89	99	30	20	83	1	115	4	109	6	3	99	0	63	73
NM_001077239	318	274	172	208	346	10	411	9	370	32	12	453	9	315	347
NR_104578	1	2	2	3	5	0	4	0	3	0	0	0	0	3	5
NR_104579	22	15	14	10	40	0	55	5	69	1	1	43	0	34	44
NM_024065	83	56	54	46	86	3	101	2	137	0	9	144	1	107	80
NM_001204744	0	0	1	0	0	0	3	0	0	0	0	0	0	0	4
NM_001038603	1	0	5	2	9	0	3	0	4	0	0	1	0	0	2
NM_153620	37	30	29	42	25	0	46	0	33	4	4	52	0	34	41
NM_024066	440	409	379	263	671	11	709	15	705	60	27	633	13	460	437
NM_001204745	0	0	1	0	0	0	3	0	0	0	0	0	0	0	4
NM_002670	13	16	7	15	10	3	21	0	24	0	1	9	0	16	10
NM_024067	322	280	197	138	334	10	348	0	304	9	6	329	4	271	247
NM_001204746	0	0	1	0	0	0	2	0	0	0	0	0	0	0	4
NM_024068	272	242	170	162	250	3	409	7	369	12	12	424	20	326	282
NM_024069	1179	1075	501	443	1026	91	2046	83	1935	101	67	1691	54	1217	1092
NM_001204747	663	609	510	427	853	14	892	13	758	20	28	972	12	769	782
NM_002673	216	151	108	97	162	24	444	8	327	2	7	263	2	212	198
NM_002674	12	14	21	28	30	0	25	0	21	0	1	18	4	15	27
NM_002675	549	390	323	256	545	12	797	13	673	30	28	605	10	392	319
NM_002676	601	503	272	218	488	136	1318	56	1376	223	54	1066	145	853	749
NM_001289750	388	368	349	316	572	9	780	8	604	25	31	725	9	514	630
NM_001289751	397	380	352	319	579	11	796	8	620	25	31	731	9	524	643
NM_002677	1	1	0	0	1	0	3	0	2	0	0	1	0	1	1
NM_001289752	379	380	330	302	539	12	809	8	609	25	30	710	14	523	631
NM_001198879	803	686	425	377	732	25	1175	9	940	3	32	1004	8	647	617
NM_020335	1	1	3	1	1	0	1	1	1	0	0	2	0	4	3
NM_020336	882	837	507	468	901	26	2135	32	1549	73	83	1776	35	1394	1524
NM_001195098	966	884	506	467	926	17	1245	9	974	30	49	1179	25	907	968
NM_020337	741	747	460	431	767	12	1133	27	1100	33	52	1289	20	1040	1030
NM_020338	3346	2959	2015	1670	3714	222	8771	137	6087	273	235	7058	185	5467	4905
NM_001013435	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0
NM_001195099	918	848	492	452	903	16	1198	9	933	29	45	1116	25	873	917
NM_001013436	258	203	121	101	196	2	236	0	248	1	12	188	1	130	94
NM_001289758	99	91	70	64	117	5	177	1	136	6	12	231	3	175	175
NM_001013437	403	381	285	240	427	20	526	13	458	19	18	534	20	420	426
NM_001289759	99	89	71	64	121	5	169	1	137	6	12	227	3	166	174
NR_045830	55	40	24	26	39	1	61	0	50	2	3	74	1	37	35
NM_001013438	896	751	551	452	911	30	1469	43	1259	70	56	1448	42	1134	1114
NR_024391	5	3	1	0	1	0	6	0	6	0	0	0	0	5	2
NM_001174120	476	369	241	198	432	12	711	12	462	18	27	488	8	392	346
NM_001013439	922	763	569	470	949	34	1527	43	1285	70	57	1498	43	1168	1177
NM_001174121	478	362	229	181	410	12	703	12	471	10	35	482	11	380	335
NM_001174122	460	348	232	192	423	12	698	12	446	18	22	477	8	386	339
NR_024393	0	0	0	0	0	0	2	0	1	0	0	1	0	2	0
NM_178561	15	11	3	5	7	2	22	2	24	0	0	17	0	23	13
NM_001174123	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1
NR_024394	0	2	0	0	1	0	2	0	0	0	0	0	0	4	1
NM_178562	6	5	0	0	0	0	10	0	0	0	0	2	0	3	1
NM_178563	5	9	2	3	5	0	13	0	6	0	1	7	0	9	9
NM_001174124	460	377	189	183	347	3	698	17	609	28	20	637	11	541	474
NR_024396	16	18	5	1	13	0	23	0	11	0	1	17	0	15	10
NM_001174125	307	246	240	238	443	4	712	14	495	5	18	451	8	408	362
NM_178564	442	370	188	195	419	49	1682	33	1058	59	39	1045	43	708	659
NM_001174126	307	227	213	213	425	3	654	14	417	7	21	492	10	375	328
NR_024397	126	146	104	58	175	5	165	10	129	2	5	197	3	135	125
NM_178565	0	1	0	0	0	0	1	0	1	0	0	1	0	1	2
NM_001174127	307	227	213	213	425	3	654	14	417	7	21	492	10	375	328
NR_024398	1	0	0	0	0	0	3	0	0	0	0	1	0	0	1
NM_178566	166	144	76	62	120	8	412	8	253	18	14	363	13	295	296
NR_045839	361	343	290	219	485	7	672	7	406	12	29	576	10	392	327
NR_024399	13	5	23	13	28	0	62	2	20	3	3	32	0	12	9
NM_001174128	310	246	246	241	454	4	718	14	504	5	19	452	8	416	367
NM_178568	2	1	0	1	1	0	2	0	2	0	0	0	0	0	0
NM_001174129	308	252	241	238	443	4	717	14	496	5	18	451	8	408	362
NM_178569	11	8	22	12	30	0	13	0	8	0	0	5	0	3	0
NM_001243610	0	1	5	0	4	0	2	0	1	0	0	0	0	2	1
NM_006640	4060	3419	2465	1777	4122	71	5133	70	4084	112	182	4887	61	3422	3081
NM_001243611	3	2	5	0	4	0	2	0	0	0	0	0	0	2	1
NM_001243612	0	1	6	0	4	0	2	0	0	0	0	0	0	3	1
NM_006641	0	0	0	0	0	0	3	0	0	0	0	1	0	1	3
NM_001243613	0	1	6	1	4	0	2	0	0	0	0	0	0	2	1
NM_006642	367	323	302	225	473	21	933	16	731	40	25	842	23	652	647
NM_006643	543	451	358	286	638	17	606	10	548	27	16	574	6	478	343
NM_013371	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NM_013372	104438	99287	68385	59894	117030	1071	109453	1909	113243	2404	3979	98628	1474	78999	81574
NM_006644	1180	1194	736	642	1212	34	1360	25	988	62	50	1515	33	1192	1245
NM_013373	622	488	475	354	747	10	769	12	672	15	30	678	13	326	304
NM_006645	195	163	97	83	200	4	380	0	243	9	12	236	0	171	161
NM_024300	81	129	39	47	76	0	172	4	167	18	5	146	12	109	102
NM_024301	313	218	180	136	339	12	395	5	305	11	28	428	6	317	331
NM_006646	379	281	301	213	474	26	638	18	453	36	26	724	30	511	465
NM_013374	2090	1862	1177	955	1923	74	3515	75	2856	122	149	2968	70	2372	2435
NM_024302	1	0	0	0	0	0	3	0	0	0	0	1	0	3	1
NM_006647	0	2	0	0	0	0	5	1	1	0	0	2	0	2	1
NM_013375	386	288	284	239	479	2	318	10	318	2	11	309	0	192	221
NM_024303	36	27	23	7	34	0	72	1	27	7	3	22	0	18	24
NM_013376	299	288	205	172	331	5	447	6	314	3	11	390	8	213	234
NM_006648	14	6	4	2	4	1	7	0	7	1	2	5	0	18	15
NM_013377	1	0	1	0	0	0	0	0	0	0	0	8	0	3	1
NM_006649	224	191	98	96	171	4	201	6	247	11	8	297	9	252	235
NM_013378	0	0	0	0	0	0	1	0	0	0	0	1	0	5	1
NM_001017402	189	195	144	103	294	10	640	5	523	18	36	552	4	422	368
NM_024306	3	1	0	0	0	0	2	1	2	1	0	0	1	1	1
NM_013379	725	540	454	362	924	31	2243	15	1711	21	48	1610	5	892	718
NM_001017403	18	21	16	13	30	0	19	0	18	8	0	2	3	15	13
NM_024307	12	14	7	10	11	5	43	1	19	0	0	50	0	28	20
NM_002910	57	56	30	23	51	6	130	7	130	0	2	110	0	69	61
NM_001017404	15	19	17	12	30	0	19	1	18	8	0	2	2	13	13
NR_038870	1	3	1	0	2	0	0	0	2	0	0	3	0	0	0
NM_002911	1988	1827	1164	911	2119	32	2395	26	1872	29	63	1890	18	1434	1269
NM_024308	46	46	20	7	20	0	55	1	73	1	2	56	0	24	18
NM_001017405	706	642	397	327	775	29	1432	10	1194	16	48	974	8	648	599
NR_038871	1	3	1	0	2	0	0	0	2	0	0	3	0	0	0
NM_024309	422	370	297	186	508	9	571	5	430	13	12	491	1	269	220
NM_002912	373	388	290	256	466	20	592	15	535	45	23	723	23	620	669
NR_038872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002913	663	609	510	427	853	14	892	13	758	20	28	972	12	769	782
NM_001177675	4	1	0	0	0	0	2	0	1	0	0	1	0	2	1
NR_049800	0	4	0	1	0	0	3	0	3	0	0	2	0	13	8
NR_038873	10	5	2	0	2	0	17	0	7	0	0	13	0	12	11
NM_002914	290	269	153	131	264	5	200	6	217	14	6	196	3	124	150
NM_001017408	466	480	390	347	579	12	1002	8	665	39	29	881	23	650	636
NM_001177676	116	73	46	35	65	12	661	3	428	24	23	486	0	359	339
NM_002915	246	194	120	153	265	1	94	0	148	16	5	177	4	124	145
NR_049801	0	0	0	1	1	0	2	0	1	0	0	4	0	0	1
NR_028361	1	0	0	1	3	0	0	0	0	0	0	1	0	2	2
NR_038874	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2
NR_038875	0	0	2	0	0	0	0	0	0	0	0	2	0	1	1
NM_002916	245	271	150	142	271	0	125	5	148	0	9	184	4	119	111
NR_038876	2	2	1	0	0	0	3	0	0	0	1	1	0	2	1
NM_002917	580	439	363	321	603	36	830	27	490	40	17	616	7	393	332
NR_049803	3	3	0	0	0	0	9	0	9	0	0	2	0	3	3
NM_002918	106	82	42	24	81	3	149	5	102	0	4	140	1	108	70
NR_049804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_038877	0	1	6	5	3	0	10	0	2	0	0	4	0	5	6
NR_046020	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0
NM_001145770	202	158	74	50	145	21	883	12	602	54	34	1050	22	770	776
NR_038878	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2
NM_001258040	851	787	544	447	912	29	1516	24	1373	50	60	1358	35	1116	1072
NR_049805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002919	15	34	31	20	37	0	29	0	17	0	2	40	0	28	22
NR_038879	124	87	18	11	14	5	90	1	97	9	1	100	8	210	111
NM_001145771	207	158	73	51	147	21	886	12	606	54	35	1057	22	777	780
NM_001258041	942	913	571	479	994	33	1648	25	1486	46	61	1496	35	1200	1163
NR_049806	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_028366	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_049807	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145772	207	158	73	51	147	21	886	12	606	54	35	1057	22	777	780
NM_001258042	849	786	543	447	911	29	1506	24	1365	46	60	1355	35	1111	1070
NM_001286210	524	490	247	221	473	20	817	7	595	45	29	675	20	578	584
NR_049808	4	1	0	0	0	0	7	0	8	0	0	6	0	5	0
NM_001145773	204	158	73	51	147	21	880	12	596	54	35	1052	22	772	776
NM_001286211	63	69	64	55	110	1	163	5	107	2	9	155	2	125	157
NR_049809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145774	203	158	74	50	149	21	884	12	604	54	34	1051	22	772	777
NM_001286212	61	67	61	56	105	1	157	5	103	3	8	146	2	116	150
NM_001286213	60	62	53	49	101	1	157	5	104	3	9	143	2	116	136
NM_001145775	253	224	150	134	269	3	157	8	139	28	5	206	13	154	144
NM_001145776	256	225	154	135	270	3	158	8	145	28	5	207	13	157	144
NR_003190	281	301	311	227	383	0	207	2	206	5	9	372	9	269	273
NM_001286215	156	133	92	67	210	0	268	2	271	0	9	236	0	176	192
NM_001253891	22	22	12	10	12	2	212	3	124	14	6	154	0	119	158
NM_001145777	95	72	48	35	87	3	39	1	43	4	1	73	10	50	45
NR_046028	154	146	98	92	215	9	247	11	244	13	5	209	2	144	122
NM_001286216	1001	897	548	439	987	12	1280	9	693	35	49	1246	18	897	793
NR_003191	2	0	1	1	0	0	1	0	0	0	0	0	0	4	1
NR_003193	496	405	84	60	142	159	1082	81	533	249	38	1091	543	951	819
NM_001163435	182	141	79	73	148	14	412	15	388	14	13	389	16	315	294
NR_003194	1	2	0	0	2	0	10	0	1	1	0	3	0	4	6
NM_001286219	31	25	11	5	9	1	81	4	77	3	8	216	10	216	239
NM_001077241	28	21	23	21	36	0	49	1	54	0	1	31	0	29	20
NM_001163436	165	125	68	64	124	14	372	13	339	15	9	330	16	282	287
NR_003195	314	224	33	32	71	216	463	197	264	378	14	512	693	493	381
NM_001077242	74	74	24	18	51	0	128	4	105	2	7	101	5	83	72
NM_001163437	179	140	79	72	145	14	401	15	385	14	13	386	16	314	294
NR_104581	242	227	146	131	197	14	329	6	375	12	9	410	4	359	350
NR_003196	0	0	1	2	0	0	1	0	5	0	0	0	0	1	4
NM_001077243	2	1	2	2	0	0	0	1	1	0	0	4	0	5	5
NM_001163438	38	62	21	30	50	0	52	0	38	0	1	55	4	38	54
NM_001243385	554	439	315	214	470	25	877	23	700	25	24	719	32	534	525
NR_104583	78	63	62	35	85	3	103	1	49	10	6	80	4	72	87
NR_003197	1	3	0	0	0	0	4	0	2	0	0	3	0	5	2
NM_001077244	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
NM_001243386	539	423	305	202	452	25	848	23	667	25	24	699	32	497	505
NR_003198	1	0	1	3	11	0	5	3	0	0	0	3	0	0	0
NR_104584	519	519	262	286	532	13	1097	19	720	45	42	1077	23	847	890
NM_024070	16	10	6	6	12	0	30	0	17	0	1	12	0	23	29
NM_024071	460	367	228	166	433	30	820	6	657	35	12	607	20	397	322
NR_003199	0	4	0	0	2	0	4	0	0	0	0	4	0	3	1
NR_104585	516	518	262	286	527	13	1094	19	720	45	42	1072	23	845	889
NR_104586	359	342	214	178	405	1	292	4	204	22	25	256	1	248	211
NM_024072	1092	830	623	539	1139	31	1228	46	1130	90	50	1235	37	810	768
NR_105000	0	1	1	0	0	1	1	0	0	0	0	1	0	0	2
NR_104587	548	517	328	275	632	5	512	9	265	30	34	435	3	373	350
NR_105001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024074	9	2	2	1	2	0	40	0	10	0	0	19	2	13	34
NR_105002	2	3	0	0	1	0	2	0	5	0	0	6	0	2	3
NM_024075	321	282	156	168	283	7	704	1	479	4	20	437	0	317	310
NR_105003	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NR_104589	171	135	97	70	139	5	256	4	257	4	7	127	0	98	80
NM_024076	468	386	370	332	633	2	478	8	317	9	17	326	9	237	187
NR_105004	0	3	0	0	0	0	1	0	2	0	0	6	0	0	0
NM_080413	391	365	247	195	453	11	894	12	861	5	34	650	6	547	509
NR_105005	0	2	0	0	0	0	1	0	1	0	0	0	0	2	1
NM_153631	22	16	5	7	13	0	38	3	21	2	3	31	0	24	29
NM_024077	253	225	149	127	252	11	446	23	421	12	13	456	10	354	325
NM_181800	214	155	128	137	267	0	112	6	165	6	8	166	6	155	137
NM_024078	215	195	152	108	327	0	276	2	261	8	11	224	2	153	113
NR_105006	5	3	5	5	4	0	6	0	3	0	0	2	0	1	1
NM_181801	234	194	158	168	342	1	129	14	197	11	9	196	11	185	165
NM_080415	3	3	2	0	4	0	5	0	7	0	0	2	0	4	3
NM_153633	80	95	35	24	80	3	105	3	93	6	3	96	2	85	81
NM_024079	214	228	117	83	201	3	414	12	410	2	14	324	4	293	315
NR_105007	0	1	8	2	17	0	11	0	6	0	0	3	0	4	2
NM_080416	3	2	2	0	4	0	3	0	7	0	0	2	0	4	4
NM_153634	158	117	107	79	191	3	234	9	276	19	19	302	6	237	227
NR_105008	1	1	0	0	0	0	0	0	0	0	1	0	0	4	0
NM_001038618	551	497	218	197	416	22	859	6	391	12	29	710	13	535	413
NR_105009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_153635	0	1	0	2	9	0	2	0	2	0	0	5	0	3	7
NM_181804	441	367	216	159	424	14	540	15	597	28	18	548	24	402	361
NM_153636	371	329	277	186	424	22	1095	25	1083	43	34	1064	26	652	608
NM_002685	1094	918	661	579	1143	36	1243	33	1162	39	53	1347	15	1023	1007
NM_020340	18	16	8	7	5	3	237	0	16	0	1	33	0	45	44
NM_181805	441	368	216	159	425	14	542	15	598	28	18	549	24	404	362
NM_020341	3	0	1	0	0	0	1	0	3	0	0	2	0	6	2
NM_002686	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
NM_003100	460	374	260	230	465	45	932	46	793	93	37	855	63	652	677
NM_153638	326	250	164	169	333	6	528	3	407	11	34	526	11	414	393
NM_002687	212	155	147	132	323	17	226	12	190	12	12	300	11	268	241
NM_001199302	499	453	363	379	561	6	893	14	710	20	34	874	9	651	720
NM_181806	78	64	42	33	69	8	132	0	109	3	3	139	3	132	126
NM_003101	560	636	356	345	623	40	864	29	803	117	30	890	42	748	819
NM_020342	815	766	488	423	809	17	1316	24	894	27	48	985	28	822	847
NM_002688	160	121	102	71	149	0	229	6	206	31	9	288	4	224	224
NM_020343	220	205	140	111	206	7	591	15	352	30	13	388	10	352	331
NM_001199303	469	426	340	371	525	6	878	15	706	20	34	871	9	652	716
NM_181807	1	2	0	0	0	0	1	0	0	0	0	0	0	1	1
NM_003102	104	75	52	27	120	0	83	0	143	0	15	208	1	140	126
NM_002689	492	458	213	143	375	6	307	5	345	14	11	373	10	303	301
NM_001289763	0	3	0	0	0	0	7	0	1	0	0	5	0	6	15
NM_181808	11	6	9	6	4	1	54	3	29	1	6	27	3	26	39
NM_020344	5	1	0	0	1	0	8	0	5	0	0	3	0	11	4
NM_003104	169	174	74	61	116	9	502	11	285	10	7	262	2	228	182
NM_181809	14	9	31	25	50	4	36	0	19	0	0	26	2	24	18
NM_020345	167	164	176	169	235	7	278	13	185	17	10	221	3	188	194
NM_020346	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0
NM_003105	4	12	14	8	15	0	16	0	21	0	0	8	0	27	13
NM_003106	1	1	0	0	0	0	1	0	1	0	0	0	0	4	2
NM_020347	70	81	27	24	53	4	178	1	108	10	13	178	2	141	133
NM_020348	9	9	1	0	2	0	3	0	3	1	0	4	0	4	2
NM_003107	256	184	143	131	287	29	593	10	359	24	25	558	34	521	477
NM_020349	12	6	10	4	15	0	5	0	7	0	0	17	0	24	12
NM_003108	8	5	3	8	6	1	7	0	4	0	0	3	0	12	5
NM_003109	1296	1207	815	621	1363	60	1722	55	1295	108	70	1722	47	1404	1149
NM_001156474	35	32	6	8	26	0	42	0	24	0	0	10	0	19	15
NM_001174130	305	247	233	230	437	4	698	14	490	4	18	440	8	405	356
NM_178570	2	2	0	1	1	0	3	0	1	0	0	2	0	6	0
NM_178571	0	0	0	0	0	0	2	0	1	0	0	0	0	3	0
NM_001174136	0	0	1	1	0	0	1	0	2	0	0	1	0	0	1
NM_001174138	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
NM_178578	1061	1006	668	545	1147	36	1945	26	1659	36	56	1676	22	1142	1172
NM_001170402	0	1	1	1	0	0	5	0	2	0	0	1	0	1	2
NR_031600	17	25	43	9	55	0	61	0	59	0	7	61	0	23	21
NM_006650	1	1	0	0	1	0	2	0	1	0	0	1	0	4	2
NR_031601	15	17	2	4	9	3	35	1	26	9	4	65	0	34	26
NR_031602	28	35	40	18	26	0	38	2	28	0	0	24	0	6	6
NM_181571	51	66	44	32	96	0	128	0	100	17	3	104	2	84	125
NM_006651	0	2	0	0	2	0	8	0	3	0	0	2	0	8	2
NM_006652	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_013380	34	40	22	28	34	0	70	0	78	0	3	73	0	71	62
NR_031603	2	2	0	0	0	0	1	0	0	0	0	3	0	0	0
NM_013381	168	156	106	81	242	1	25	1	72	2	1	51	7	35	51
NM_001170406	71	56	26	20	37	0	43	2	38	0	2	65	2	55	57
NM_181573	216	243	145	134	255	0	118	5	133	0	9	173	4	111	102
NM_006653	57	46	20	13	52	0	50	0	38	1	2	39	6	30	28
NR_031604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_013382	244	246	143	101	230	42	685	32	576	73	26	567	42	432	377
NM_006654	344	372	224	161	382	4	629	12	405	5	27	610	14	508	516
NM_001170407	83	68	37	27	66	0	47	2	43	0	5	74	2	74	81
NM_024310	88	71	27	23	66	0	126	1	99	6	8	134	1	90	80
NM_181575	1833	1530	1014	756	1798	41	2794	42	2347	78	105	2310	21	1628	1616
NM_024311	121	151	75	57	126	10	457	11	308	27	24	365	12	267	258
NR_031607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006656	84	91	40	33	76	2	144	13	107	9	3	146	9	88	91
NM_013385	1	2	0	0	0	0	2	0	10	0	2	4	0	4	8
NM_006657	2	0	3	1	2	0	4	0	4	0	3	1	0	6	5
NM_024312	556	561	381	369	675	39	1582	21	980	34	41	1126	19	826	892
NR_031608	48	31	28	26	72	0	94	0	69	0	3	97	1	78	56
NM_024313	201	144	99	61	227	6	243	6	241	5	14	199	15	184	144
NM_181578	218	212	135	103	272	1	201	6	192	18	9	302	1	235	195
NM_006658	1	2	4	0	5	0	1	0	1	0	0	5	0	1	1
NM_013386	602	594	393	307	614	32	817	24	800	55	37	873	34	695	856
NR_031609	1	2	1	2	1	0	4	0	6	0	0	3	0	2	2
NM_013387	523	423	299	245	512	12	781	10	927	7	38	799	6	447	410
NM_006659	966	884	588	388	1039	14	1766	17	1693	35	55	1568	18	1120	1017
NM_024315	99	108	43	41	66	2	119	3	67	1	5	105	1	113	124
NM_013388	1149	881	549	432	1050	27	960	18	893	84	26	901	22	650	662
NM_024316	69	84	50	32	91	0	124	0	85	0	0	93	0	86	80
NM_013389	3	2	2	0	2	1	8	0	5	1	0	3	0	9	7
NR_038880	116	78	9	7	10	5	82	0	86	5	1	89	6	199	94
NM_024318	8	1	18	3	22	0	5	0	10	0	0	7	1	3	5
NM_002921	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NM_001017415	474	444	320	304	504	0	263	9	256	3	10	465	14	327	399
NM_024319	176	155	77	74	140	0	119	0	130	1	3	105	0	106	69
NR_038881	24	31	40	31	51	0	45	0	51	0	1	62	0	24	21
NM_002922	0	0	0	0	0	0	3	0	1	0	0	1	0	0	2
NM_001017416	474	444	320	304	504	0	263	9	254	3	10	465	13	327	399
NR_038882	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1
NM_002923	77	49	56	44	92	5	264	0	112	6	9	125	0	109	134
NM_001017417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_038883	13	7	17	14	30	0	7	0	15	0	0	13	0	15	13
NR_028370	583	491	268	225	518	2	308	2	376	4	14	306	0	270	233
NR_049810	3	2	0	0	0	0	1	0	1	0	0	4	0	11	1
NM_002924	59	43	20	15	34	0	17	0	16	1	1	16	0	13	20
NM_001017418	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
NR_049811	57	35	22	20	45	0	41	0	88	0	3	92	0	73	31
NM_002925	191	147	136	100	234	12	284	4	278	11	9	257	4	254	248
NR_028371	16	7	3	3	9	0	19	0	19	1	0	18	0	16	9
NR_038884	0	1	0	1	2	0	1	0	1	0	0	0	0	1	0
NM_001178100	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_038885	11	9	3	0	14	0	8	0	30	1	0	20	0	16	13
NR_049812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178101	167	163	137	100	193	4	374	5	298	12	14	418	10	353	420
NM_002926	272	217	143	101	249	5	401	6	329	8	18	418	7	319	253
NR_038886	9	8	3	0	11	0	0	0	12	0	0	14	0	9	4
NR_049813	9	8	3	0	5	0	15	0	10	0	0	9	0	4	8
NM_002927	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2
NM_001178102	16497	15591	11137	9481	18556	562	50217	338	17784	624	914	21712	429	17254	17084
NR_049814	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0
NR_028374	1025	786	164	159	351	436	916	546	671	433	39	871	244	832	579
NR_038887	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2
NM_002928	1	4	5	5	7	0	14	1	7	0	0	24	0	13	11
NM_002929	0	1	0	0	1	0	0	0	0	0	0	0	0	3	3
NR_049815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_028375	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NR_038888	7	11	9	3	12	0	16	0	2	0	0	9	1	5	20
